Name,Age,Gender,Hours_Studied,IQ,Physics_Marks,Math_Marks,Chemistry_Marks,Has_Part_Time_Job,Study_Hours_Group
Lawrence Lynch,24,Female,4.438954222310748,150,58,71,50,True,Low
Connie Shaw,30,Female,6.048170023674354,127,68,60,74,True,High
Andrew Williams,32,Female,7.116472849250398,123,87,81,86,False,High
Pamela Jones,24,Female,3.3359544786809945,96,89,43,83,False,Low
Nicholas White,40,Male,6.939323701342506,109,53,69,78,False,High
Kari Allen,35,Female,9.42244626040457,119,97,96,79,True,High
Katelyn Allen,32,Female,1.8775382154336997,144,50,60,63,False,Low
Taylor Hall,30,Male,9.24158844622999,87,77,78,51,True,High
Melissa Clark,29,Male,9.321275892095906,99,74,46,80,False,High
John Burke,31,Female,8.758139228823827,86,96,84,48,True,High
Tyrone Holmes,35,Male,9.093866904512442,124,43,96,69,True,High
Joseph Porter,37,Male,1.8647856673939969,134,76,40,43,False,Low
Victoria Proctor,26,Female,4.315075495911172,133,81,72,63,False,Low
Diane Hoover,31,Female,3.7036637933726846,128,55,56,96,True,Low
Carla Liu,32,Female,1.9298285289638135,107,45,91,41,False,Low
Shelia Perez,43,Male,4.691211520573426,131,68,57,49,False,Low
Patrick Hansen,31,Male,7.833765590182729,95,71,72,58,True,High
Adam Castaneda,36,Female,7.299944677695375,118,96,55,69,False,High
John Davis,27,Male,2.270410771585153,126,82,59,93,True,Low
Michael Ellison,45,Female,8.4024204701226,86,48,56,59,True,High
Jerry Cruz,39,Male,4.179201000611024,81,51,45,100,True,Low
Shannon Rodriguez,26,Female,4.273575836472112,111,54,63,42,True,Low
Sara Melton,21,Female,2.835071751096793,144,52,86,57,True,Low
Jennifer Small,42,Female,2.4725828493305366,112,51,59,87,True,Low
Andrew Carey,44,Male,3.728520322111204,138,73,84,83,False,Low
Andrew Washington,34,Female,9.644176342536273,90,42,50,45,False,High
Thomas Villanueva,35,Female,7.11045904870217,135,44,70,93,True,High
Jessica Powers,18,Female,5.373706241120138,146,84,43,46,False,High
William Shaw,43,Male,1.0824401293241608,83,60,87,42,False,Low
Brian Barber,43,Female,4.704784050077037,100,43,71,48,False,Low
Christopher Johnson,25,Female,4.776041688465185,121,100,60,83,False,Low
Tara Sawyer,27,Female,9.911456376869623,121,40,66,51,False,High
Michelle Rivera,41,Female,4.188948197280213,115,80,80,61,True,Low
Megan Guerra,33,Female,6.078647866501692,98,46,50,83,False,High
Kevin Thompson,20,Female,4.656233028133867,126,89,88,77,True,Low
Shannon Stewart,25,Male,2.8760159007114514,128,86,43,86,False,Low
Andrea Stark,19,Female,4.65629576288806,117,61,45,51,False,Low
Tiffany Brady,30,Male,4.556306750970713,90,92,65,65,False,Low
Cory Miller,38,Male,6.066789386086414,90,71,65,44,False,High
Kim Nichols,24,Female,4.276852123219779,143,43,57,97,True,Low
Brady Hansen,27,Male,4.377190236823047,92,89,42,88,True,Low
Theodore Ball,45,Female,2.4039612437427027,97,79,64,81,True,Low
Ashley Bell,19,Female,4.540130541181728,109,58,54,92,False,Low
William Rogers,37,Female,2.487643526384478,140,60,52,100,True,Low
Jamie Davis,40,Male,9.34176669731939,149,79,96,44,False,High
Norma Baldwin,40,Female,6.082632955389348,98,89,82,88,True,High
Jessica Gibson,41,Male,6.460231462500515,132,41,66,51,True,High
James Ford,32,Male,4.293173543242573,143,68,90,54,True,Low
Mrs. Jessica Smith,33,Female,8.494279278702846,137,70,57,92,True,High
Timothy Brown,23,Male,7.5434510454653925,99,78,99,51,False,High
Brittany Young,36,Female,9.832286622502576,98,44,62,51,False,High
Kimberly Golden,34,Female,3.5735133445992524,82,79,69,64,False,Low
Chad Knight,27,Female,2.179842290455727,101,78,46,65,False,Low
David Molina,36,Female,3.2491015220093558,117,43,86,42,False,Low
Chelsea Brooks,37,Male,4.450974090838488,130,95,53,77,True,Low
Seth Dawson,18,Female,8.585206705176585,102,100,64,89,True,High
Jessica Nguyen,39,Female,3.0904856627245594,143,54,47,78,True,Low
Joseph Fitzgerald,43,Male,8.46595900042296,145,95,91,50,False,High
Tiffany Diaz,32,Female,9.835398852077008,82,44,42,91,False,High
Michael Walters,27,Male,9.423322201844304,99,68,91,86,False,High
Steve Flores,22,Male,4.661061225974459,148,45,51,64,True,Low
Melissa Hall,21,Male,5.337382417061123,113,75,42,63,False,High
Travis Silva,27,Male,2.6707673334235977,141,53,74,63,False,Low
Eric Walker,27,Male,7.160232392021266,111,72,62,46,False,High
Amanda Franklin,31,Female,2.0940463225398824,88,96,51,51,False,Low
Nicholas Stuart,22,Male,7.860060840630106,96,77,90,63,True,High
April Hamilton,18,Male,9.190202388336782,120,95,61,81,False,High
Pamela Smith,39,Female,6.036526936831681,85,95,50,47,True,High
Valerie Williams,37,Male,7.327973988610646,103,100,63,81,True,High
Robert Jennings,40,Male,1.6452343790497652,105,94,79,67,True,Low
Patrick Griffith,34,Female,8.427650168844252,118,74,94,89,True,High
Andrew Washington,31,Male,8.071196014265587,104,75,41,72,True,High
Shirley Becker,45,Female,3.3896606149235566,92,40,80,68,True,Low
Dylan Burke,25,Female,1.323691596095625,131,94,81,55,True,Low
Kim Chase,30,Male,9.57438947440139,86,84,65,42,True,High
Carrie Williams,19,Female,8.052009815570639,94,48,57,66,True,High
Shelley Pearson,37,Female,4.929965536849643,99,62,86,69,False,Low
Thomas Mcgee,31,Female,3.34073861945335,95,47,70,74,True,Low
Jared Mcdowell,24,Female,9.27756127709853,145,46,55,96,False,High
James Vega,42,Male,6.163594755923265,111,51,58,72,False,High
Lindsay Fernandez,38,Male,8.418166678187575,127,43,63,41,False,High
Andrew Nunez,20,Female,1.851574453471366,117,51,56,86,True,Low
Thomas Bell,35,Male,6.384970075551309,126,45,91,88,True,High
Michael Salazar,41,Female,4.692803629652446,127,68,89,69,True,Low
Eileen Edwards,41,Female,9.300217602635863,128,76,43,59,False,High
Christine Joyce,24,Male,8.294852998715243,119,95,98,42,True,High
Stuart Mitchell,27,Female,2.0106284004917034,143,67,52,99,True,Low
Brandi Lewis,38,Male,6.620812330354907,83,64,69,81,False,High
Mr. Gerald Nelson,43,Male,1.4557748731561568,93,64,81,75,False,Low
Patricia Anderson,29,Female,4.2543858844173235,125,54,81,52,False,Low
Shelby Lee,37,Female,2.7972430228105103,147,84,84,89,False,Low
Kelly Nixon,23,Female,3.410950216448584,89,98,90,61,False,Low
Jordan Jones,42,Male,2.1969183164957187,104,68,52,53,True,Low
Tina Stephenson,23,Female,7.747550006936394,120,80,54,41,False,High
William Rivera,26,Female,7.4696557636882295,87,63,95,45,True,High
James Scott,35,Male,2.9378708031209815,86,68,70,59,False,Low
Angela Marquez,42,Female,2.421445732550425,149,53,91,81,False,Low
Michael Robles,38,Male,8.683786974426955,141,69,100,51,True,High
Ricky Henderson,25,Male,6.992305767792868,104,94,52,76,False,High
Brian Moore,45,Male,7.780367907607517,123,87,71,82,True,High
Jennifer Ortega,45,Male,8.859311830467032,121,79,57,86,True,High
Tyler Phelps,19,Male,4.272820495270684,104,89,90,62,False,Low
Juan Nelson,27,Female,9.419790032086715,104,43,56,44,True,High
David Jackson,19,Male,1.9092576324446238,96,89,82,70,False,Low
Sarah Allen,33,Female,4.377637722126494,143,56,47,40,True,Low
Walter Sparks,34,Male,6.059213934397053,127,55,50,65,True,High
Scott Fields,36,Female,7.236752036396641,86,82,46,42,True,High
Grace Taylor,40,Male,4.583488762364707,128,77,76,73,False,Low
Diana Fields,22,Male,7.372769640446662,136,50,73,82,True,High
Desiree Hendricks,31,Male,4.302956384140952,145,60,77,79,False,Low
Jeff Reynolds,20,Female,7.962609891045831,102,100,100,54,False,High
Brendan Graham,19,Male,3.5412549855726883,89,57,60,81,True,Low
Michael Brewer,27,Male,3.894304090219034,112,62,93,41,False,Low
Margaret Fletcher,24,Male,1.2470119689806571,110,58,49,62,False,Low
Susan Hanson,27,Male,2.094956801465633,94,95,71,40,False,Low
Amber Hernandez,40,Male,3.222693289465514,98,52,41,73,True,Low
Abigail Delgado,34,Female,9.411729368191551,124,50,83,69,False,High
Heather Vega,23,Female,4.373411667980317,150,78,59,72,True,Low
Shannon Ramirez,36,Female,3.514129868880252,123,99,57,59,False,Low
Jesse Bell,45,Female,4.742851657214439,125,70,78,79,True,Low
Ashley Trujillo,21,Male,9.325009511628076,122,78,59,100,False,High
Mark Cole,35,Male,4.374212390790867,141,72,51,100,False,Low
Stacy Olson,28,Male,2.5731176090297274,111,67,78,74,True,Low
Harold Johnson,45,Female,4.543861813866667,118,88,50,46,True,Low
Emma Long,35,Male,5.683211538546296,128,74,87,47,False,High
Jordan Ochoa,37,Male,7.858213602419642,127,53,73,50,False,High
Jamie Miller,35,Female,2.8690463546150413,128,67,50,75,True,Low
Alexander Baker,32,Female,4.422944064804131,109,91,86,41,True,Low
Sarah Parker,44,Male,8.628033504055105,138,67,46,84,False,High
Jason Powers,33,Male,1.852795866677617,132,76,74,74,True,Low
Jessica Manning,28,Female,4.254713413808048,97,46,54,51,False,Low
Ryan Singleton,42,Female,1.8396294793344032,100,57,94,80,True,Low
Bailey Dillon,24,Female,6.040297394486287,144,70,48,62,True,High
Shelly Horn,18,Male,3.009870727202507,136,47,77,74,False,Low
Matthew Miller,20,Male,2.206966683832245,150,100,64,98,False,Low
Allison Smith,37,Female,2.430145966564866,149,49,51,44,True,Low
Mark Torres,35,Male,5.882643494039829,148,64,89,81,True,High
Adam Thomas,42,Male,6.578129468138907,83,72,56,93,False,High
John White,24,Male,1.2680355682851152,113,61,100,50,False,Low
Alexander Harris,19,Female,6.438593338775085,85,94,49,52,False,High
Karen Kelly,32,Male,2.488567213112721,134,98,63,91,False,Low
Noah George,34,Female,2.405129896175216,141,84,40,72,True,Low
Nicole Wood,33,Male,5.986008216633933,90,54,44,70,True,High
Stephanie Williams,19,Female,1.178766844174839,116,73,49,71,True,Low
Kara Walker,35,Female,3.7949320212925692,144,75,90,59,True,Low
Danny Jennings,31,Female,7.4741507493708506,88,97,59,49,False,High
Matthew Martin,32,Male,6.816148685080813,82,84,61,72,True,High
Jose Richardson,44,Female,5.475561615687405,114,94,49,89,True,High
Aaron Harper,35,Female,6.448291539035038,111,54,84,71,True,High
Nicole Keller,19,Female,5.509070788203356,118,51,56,62,True,High
Jesse Miller,18,Female,3.3978448100276424,132,76,47,87,False,Low
Patrick Smith,25,Male,7.3507382966435095,139,67,42,90,True,High
Dennis Morris,18,Male,2.032030312138138,119,75,64,73,False,Low
Connie Peterson,37,Male,1.677016411749701,102,68,91,97,True,Low
John Le,26,Male,8.723421653503106,149,99,62,75,False,High
Victoria Thomas,29,Female,3.151013297237462,105,71,78,91,False,Low
Parker Jones,39,Female,4.573260450005139,114,97,41,44,True,Low
Benjamin Romero,29,Male,5.320306281628206,147,55,92,52,True,High
Brianna Martinez,44,Male,6.17122846651032,127,66,68,73,False,High
Kayla Davenport,43,Female,9.943950697181151,81,64,80,68,False,High
Jennifer Mann,20,Female,5.820559448000459,98,87,63,79,True,High
Thomas Brown,29,Female,2.731513168653464,137,66,73,93,True,Low
Bryan Smith,37,Male,4.432639522412866,115,76,71,65,True,Low
Lori Barker,43,Male,4.428357419716503,115,41,67,51,True,Low
Marc Proctor,44,Male,2.0244889003605846,141,97,90,43,True,Low
Richard Walker,34,Female,8.639777690920049,84,94,98,42,True,High
Kimberly Lewis,43,Male,2.3499580599311405,106,53,79,76,False,Low
Samantha Sharp,35,Female,3.4217409052109504,86,94,87,86,True,Low
Erika Jones,35,Male,9.6073453784869,80,73,42,50,False,High
Stacy Becker,37,Male,6.416781750037272,145,79,43,69,True,High
Jonathan Lozano,22,Female,6.2007680025688146,111,47,92,76,True,High
Kristen Mckinney,30,Male,1.9128098944086132,116,59,54,98,True,Low
Adam Carter,39,Female,3.253630366154994,101,86,64,73,True,Low
Virginia Griffin,34,Female,2.6988542727948155,139,93,40,79,False,Low
Amy Williams,20,Female,2.557735932749138,129,97,88,59,True,Low
Susan Smith,38,Male,4.952936037851256,118,88,56,75,True,Low
Marcus Hicks,45,Female,2.4554861782026114,121,100,49,81,True,Low
Melody Miller,30,Female,9.65493553845672,133,72,96,57,False,High
John Wilson,31,Male,1.8707287246349722,145,86,40,73,False,Low
Wayne Graham,25,Male,3.276746013032694,85,42,49,93,True,Low
Olivia Martin,43,Male,6.57006384638983,103,45,76,46,False,High
Lucas Obrien,30,Female,3.1979289321917928,132,73,74,60,True,Low
Richard Graves,23,Female,2.234206954379919,127,65,65,97,True,Low
Timothy Callahan,39,Male,7.608770277414945,116,100,78,90,False,High
Ashley Wright,18,Male,5.864109500924605,122,100,95,45,False,High
Danny Cobb,18,Female,9.3592465396638,145,63,100,54,True,High
Manuel Hayes,25,Male,2.3134221086180675,101,98,57,42,False,Low
Henry Baker,29,Female,6.558929825440854,94,42,89,46,False,High
Alex Sanford,36,Female,8.975177365907342,137,90,67,83,False,High
Amy Hart,44,Female,5.956151839923239,141,66,73,54,True,High
Dorothy Heath,26,Female,5.487913832726251,84,94,50,56,True,High
Kevin Singleton,19,Male,6.3844669743833,88,72,50,48,False,High
Jonathon Campbell,32,Male,7.272672646778567,90,77,90,47,False,High
Robert Freeman,19,Male,4.561524450654568,140,77,91,96,True,Low
Molly Hanson,42,Male,2.3554592528735343,140,94,88,41,True,Low
Joshua Walker,45,Female,5.148075024644087,80,85,47,49,True,High
Amber Hill,38,Male,5.662565490659225,135,99,66,74,True,High
Cody Newton,37,Male,2.632143895677149,109,87,56,87,False,Low
Nicholas Jones,32,Male,9.786925894471704,81,69,82,89,True,High
Richard Reynolds,18,Male,8.361279187733171,120,91,75,73,False,High
Melissa Jackson,30,Male,7.903529371732708,133,42,43,89,True,High
Timothy Soto,23,Male,5.4444263748474295,141,67,62,51,False,High
Brian Figueroa,36,Female,9.837630466600528,131,67,57,86,True,High
Tommy Perez,36,Female,7.319993615386422,80,52,76,80,False,High
Deborah Parker,31,Female,2.71794448159105,124,77,73,92,False,Low
Frank Andrews,27,Male,3.35417039629094,142,89,71,87,False,Low
Rachel Boyd,42,Male,5.47760874433953,150,48,77,58,True,High
Timothy Smith,30,Female,2.106679684976965,91,73,49,45,False,Low
Tracy Cox,44,Female,8.489644987124521,107,66,44,93,False,High
Shannon James,32,Male,5.2058505707387015,83,91,40,43,False,High
Alicia Cabrera,26,Female,1.326257998184325,136,45,46,77,False,Low
Ernest Pope,27,Female,7.4129138182413925,103,60,74,52,False,High
Joseph Ramos,40,Male,9.113084618824082,142,61,99,42,True,High
Lori Wilson,32,Male,9.810523749738698,89,96,80,91,True,High
Sherry Lynch,31,Female,1.7792237416464396,126,67,80,86,True,Low
Lee Hernandez,22,Male,1.1929373442833424,135,46,48,96,True,Low
Ricardo Murphy,26,Female,2.3537037364427977,128,45,90,64,True,Low
Richard Barr,18,Female,8.141300341751426,119,85,49,81,False,High
Bradley Barnes,23,Male,4.465540999407674,82,75,85,43,False,Low
Gail Hatfield,21,Female,4.3572360398449375,94,58,72,80,False,Low
Donna Holt,31,Male,8.401736300923293,122,92,74,81,True,High
Dr. Jennifer Whitaker,34,Male,9.533801367303049,96,88,78,83,True,High
Leslie Mann,32,Female,7.589200575772709,142,75,72,69,True,High
Whitney Smith,27,Female,2.775593592392247,90,42,95,52,True,Low
Tyler Strickland,22,Female,3.6704489611655324,87,89,68,79,True,Low
Sharon Rogers,18,Male,8.95198059950709,131,76,79,82,True,High
Jordan Simmons,28,Male,1.1307933766695863,135,66,64,78,True,Low
Carlos Huerta,19,Male,5.524968949451198,94,96,42,92,True,High
Katherine Johnson,38,Male,8.15721283790575,84,62,58,60,True,High
Stanley Boone,18,Male,1.3656634741434193,97,85,80,75,False,Low
Mariah Mclean,34,Female,5.08322769863958,98,80,46,77,True,High
Mariah Jones,21,Female,3.2335380311469057,88,72,100,46,False,Low
Matthew Carter,35,Female,7.4115938070850325,86,56,74,99,False,High
Jessica Allen,27,Male,3.9872768774869187,108,41,45,46,False,Low
Bryan Williamson,38,Male,4.560395875626089,109,92,63,56,False,Low
Christian Gomez,37,Male,5.372344919963703,120,76,74,71,False,High
Kevin Hardin,18,Female,5.885831725057031,91,83,69,44,True,High
Deanna Jimenez,37,Female,9.70043396798582,124,45,98,86,True,High
Mark Wood,21,Female,3.7942996918648015,108,64,93,51,True,Low
Andrew Ray,19,Male,2.8858139424556573,82,58,60,64,True,Low
Joshua Harris,42,Female,2.271755068992138,114,86,87,82,True,Low
Gerald Moore,43,Female,2.0931614461018495,130,87,99,48,False,Low
William Glover,28,Female,6.774935930743076,147,93,47,66,False,High
Mr. Jeremy King,43,Male,8.3838112001733,125,44,49,90,False,High
Jennifer Herrera,36,Female,5.703660383537441,105,83,64,62,False,High
Elizabeth Hall,31,Female,5.04264026424535,139,74,92,41,False,High
Jennifer Saunders,23,Male,8.419359946193708,137,72,98,55,False,High
Amy Sanchez,41,Male,7.407653654664812,94,50,77,82,False,High
John Zuniga,38,Male,7.168423049466152,95,45,60,57,False,High
Caleb Parker,35,Female,8.610383558124482,144,92,63,88,False,High
Katherine Pineda,37,Male,4.8273497091548485,111,74,95,84,False,Low
Stephen Tucker,41,Female,9.25237702594271,91,49,77,75,False,High
Charles York,32,Female,4.779917575720941,81,67,94,40,False,Low
Rachel Morales,41,Female,1.9517027793365576,88,55,70,67,True,Low
Toni Shepherd,45,Male,9.986506438192839,91,93,95,94,False,High
Isaac Gutierrez,33,Female,1.4511871628917379,128,78,50,44,True,Low
Erik Ortiz,25,Female,1.9661060297490214,84,93,75,48,False,Low
George Carson,23,Female,2.794489657198752,110,55,86,45,True,Low
Mr. Erik Jones IV,44,Female,8.174884055449638,132,42,44,88,False,High
Jay Waters,36,Female,5.389866685102813,121,57,85,76,True,High
Andrew Cook,32,Male,1.4191699910538573,134,67,80,83,True,Low
Noah Johnson,37,Male,7.35500651321648,136,73,83,62,False,High
Stephen Bell,37,Female,9.840708155606968,144,54,82,80,True,High
Bradley Adkins,44,Male,5.357212932169534,134,78,78,49,True,High
Emily Roberts,22,Male,6.641981442805139,105,95,71,85,False,High
James Alvarado,23,Female,6.485490175082678,143,58,40,66,False,High
Peter Freeman,36,Female,5.231531817247152,106,88,40,82,True,High
Mrs. Jennifer Murphy,22,Male,2.6434254136984343,116,51,58,52,False,Low
Theodore Chan,33,Female,8.999063353022441,100,83,48,46,True,High
Karen Ward,30,Female,5.749942160606023,150,94,75,41,False,High
William Myers,38,Male,9.926986488087902,87,77,42,90,False,High
Michael Contreras,39,Female,7.035852209678896,139,94,64,71,True,High
Elizabeth Tran,25,Male,1.1432775217755797,110,58,96,51,False,Low
Nicole Dunn,44,Female,5.880433714551278,91,77,61,96,True,High
Ms. Danielle Smith,19,Female,3.402037748539223,96,99,82,45,True,Low
Leah Martinez,23,Female,7.213369122683297,122,98,76,91,True,High
Jeffrey Guzman,28,Male,3.3667636834014374,103,61,73,52,False,Low
Anthony Tapia,23,Female,5.160831359512344,109,72,63,56,False,High
Christina Johnson,38,Female,9.78012887385972,86,50,97,44,False,High
April Heath,23,Female,2.220421644029675,82,86,90,98,True,Low
Kevin Zimmerman,43,Male,7.888978664656706,107,62,88,53,True,High
Mary Ayala,21,Female,4.271297423618786,120,91,69,58,False,Low
Frank Davis,28,Male,8.386892353601755,118,58,72,42,True,High
Brittany Robertson,24,Male,5.769313872017168,111,84,70,64,False,High
